t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
12482,,,,,,,,,,,,,,,,,643.248,638.652,,,,
12483,,,,,,,,,,,,,,,,,643.337,638.724,,,,
12484,,,,,,,,,,,,,,,,,643.427,638.796,,,,
12485,,,,,,,,,,,,,,,,,643.516,638.868,,,,
12486,,,,,,,,,,,,,,,,,643.605,638.94,,,,
12487,,,,,,,,,,,,,,,,,643.694,639.012,,,,
12488,,,,,,,,,,,,,,,,,643.784,639.084,,,,
12489,,,,,,,,,,,,,,,,,643.873,639.156,,,,
12490,,,,,,,,,,,,,,,,,643.962,639.228,,,,
12491,,,,,,,,,,,,,,,,,644.051,639.3,,,,
12492,,,,,,,,,,,,,,,,,644.141,639.372,,,,
12493,,,,,,,,,,,,,,,,,644.23,639.447,,,,
12494,,,,,,,,,,,,,,,,,644.319,639.521,,,,
12495,,,,,,,,,,,,,,,,,644.408,639.596,,,,
12496,,,,,,,,,,,,,,,,,644.497,639.671,,,,
12497,,,,,,,,,,,,,,,,,644.587,639.746,,,,
12498,,,,,,,,,,,,,,,,,644.676,639.821,,,,
12499,,,,,,,,,,,,,,,,,644.765,639.896,,,,
12500,,,,,,,,,,,,,,,,,644.854,639.97,,,,
12501,,,,,,,,,,,,,,,,,644.944,640.045,,,,
12502,,,,,,,,,,,,,,,,,645.033,640.12,,,,
12503,,,,,,,,,,,,,,,,,645.122,640.195,,,,
12504,,,,,,,,,,,,,,,,,645.211,640.27,,,,
12505,,,,,,,,,,,,,,,,,645.298,640.344,,,,
12506,,,,,,,,,,,,,,,,,645.384,640.419,,,,
12507,,,,,,,,,,,,,,,,,645.47,640.494,,,,
12508,,,,,,,,,,,,,,,,,645.557,640.569,,,,
12509,,,,,,,,,,,,,,,,,645.643,640.644,,,,
12510,,,,,,,,,,,,,,,,,645.729,640.719,,,,
12511,,,,,,,,,,,,,,,,,645.816,640.793,,,,
12512,,,,,,,,,,,,,,,,,645.902,640.868,,,,
12513,,,,,,,,,,,,,,,,,645.989,640.943,,,,
12514,,,,,,,,,,,,,,,,,646.075,641.018,,,,
12515,,,,,,,,,,,,,,,,,646.161,641.093,,,,
12516,,,,,,,,,,,,,,,,,646.248,641.168,,,,
12517,,,,,,,,,,,,,,,,,646.334,641.242,,,,
12518,,,,,,,,,,,,,,,,,646.42,641.317,,,,
12519,,,,,,,,,,,,,,,,,646.507,641.392,,,,
12520,,,,,,,,,,,,,,,,,646.593,641.467,,,,
12521,,,,,,,,,,,,,,,,,646.68,641.542,,,,
12522,,,,,,,,,,,,,,,,,646.766,641.617,,,,
12523,,,,,,,,,,,,,,,,,646.852,641.691,,,,
12524,,,,,,,,,,,,,,,,,646.939,641.766,,,,
12525,,,,,,,,,,,,,,,,,647.025,641.841,,,,
12526,,,,,,,,,,,,,,,,,647.111,641.916,,,,
12527,,,,,,,,,,,,,,,,,647.198,641.991,,,,
12528,,,,,,,,,,,,,,,,,647.284,642.08,,,,
12529,,,,,,,,,,,,,,,,,647.37,642.169,,,,
12530,,,,,,,,,,,,,,,,,647.457,642.258,,,,
12531,,,,,,,,,,,,,,,,,647.543,642.348,,,,
12532,,,,,,,,,,,,,,,,,647.63,642.437,,,,
12533,,,,,,,,,,,,,,,,,647.716,642.526,,,,
12534,,,,,,,,,,,,,,,,,647.802,642.615,,,,
12535,,,,,,,,,,,,,,,,,647.889,642.705,,,,
12536,,,,,,,,,,,,,,,,,647.975,642.794,,,,
12537,,,,,,,,,,,,,,,,,648.061,642.883,,,,
12538,,,,,,,,,,,,,,,,,648.148,642.972,,,,
12539,,,,,,,,,,,,,,,,,648.234,643.062,,,,
12540,,,,,,,,,,,,,,,,,648.32,643.151,,,,
12541,,,,,,,,,,,,,,,,,648.41,643.24,,,,
12542,,,,,,,,,,,,,,,,,648.499,643.329,,,,
12543,,,,,,,,,,,,,,,,,648.588,643.418,,,,
12544,,,,,,,,,,,,,,,,,648.677,643.508,,,,
12545,,,,,,,,,,,,,,,,,648.767,643.597,,,,
12546,,,,,,,,,,,,,,,,,648.856,643.686,,,,
12547,,,,,,,,,,,,,,,,,648.945,643.775,,,,
12548,,,,,,,,,,,,,,,,,649.034,643.865,,,,
12549,,,,,,,,,,,,,,,,,649.124,643.954,,,,
12550,,,,,,,,,,,,,,,,,649.213,644.043,,,,
12551,,,,,,,,,,,,,,,,,649.302,644.132,,,,
12552,,,,,,,,,,,,,,,,,649.391,644.222,,,,
12553,,,,,,,,,,,,,,,,,649.48,644.311,,,,
12554,,,,,,,,,,,,,,,,,649.57,644.4,,,,
12555,,,,,,,,,,,,,,,,,649.659,644.489,,,,
12556,,,,,,,,,,,,,,,,,649.748,644.578,,,,
12557,,,,,,,,,,,,,,,,,649.837,644.668,,,,
12558,,,,,,,,,,,,,,,,,649.927,644.757,,,,
12559,,,,,,,,,,,,,,,,,650.016,644.846,,,,
12560,,,,,,,,,,,,,,,,,650.105,644.935,,,,
12561,,,,,,,,,,,,,,,,,650.194,645.025,,,,
12562,,,,,,,,,,,,,,,,,650.284,645.114,,,,
12563,,,,,,,,,,,,,,,,,650.373,645.203,,,,
12564,,,,,,,,,,,,,,,,,650.462,645.289,,,,
12565,,,,,,,,,,,,,,,,,650.551,645.376,,,,
12566,,,,,,,,,,,,,,,,,650.641,645.462,,,,
12567,,,,,,,,,,,,,,,,,650.73,645.549,,,,
12568,,,,,,,,,,,,,,,,,650.819,645.635,,,,
12569,,,,,,,,,,,,,,,,,650.908,645.721,,,,
12570,,,,,,,,,,,,,,,,,650.997,645.808,,,,
12571,,,,,,,,,,,,,,,,,651.087,645.894,,,,
12572,,,,,,,,,,,,,,,,,651.176,645.98,,,,
12573,,,,,,,,,,,,,,,,,651.265,646.067,,,,
12574,,,,,,,,,,,,,,,,,651.354,646.153,,,,
12575,,,,,,,,,,,,,,,,,651.444,646.24,,,,
12576,,,,,,,,,,,,,,,,,651.53,646.326,,,,
12577,,,,,,,,,,,,,,,,,651.616,646.412,,,,
12578,,,,,,,,,,,,,,,,,651.703,646.499,,,,
12579,,,,,,,,,,,,,,,,,651.789,646.585,,,,
12580,,,,,,,,,,,,,,,,,651.875,646.671,,,,
12581,,,,,,,,,,,,,,,,,651.962,646.758,,,,
12582,,,,,,,,,,,,,,,,,652.048,646.844,,,,
12583,,,,,,,,,,,,,,,,,652.135,646.93,,,,
12584,,,,,,,,,,,,,,,,,652.221,647.017,,,,
12585,,,,,,,,,,,,,,,,,652.307,647.103,,,,
12586,,,,,,,,,,,,,,,,,652.394,647.19,,,,
12587,,,,,,,,,,,,,,,,,652.48,647.276,,,,
12588,,,,,,,,,,,,,,,,,652.566,647.362,,,,
12589,,,,,,,,,,,,,,,,,652.653,647.449,,,,
12590,,,,,,,,,,,,,,,,,652.739,647.535,,,,
12591,,,,,,,,,,,,,,,,,652.825,647.621,,,,
12592,,,,,,,,,,,,,,,,,652.912,647.708,,,,
12593,,,,,,,,,,,,,,,,,652.998,647.794,,,,
12594,,,,,,,,,,,,,,,,,653.085,647.88,,,,
12595,,,,,,,,,,,,,,,,,653.171,647.967,,,,
12596,,,,,,,,,,,,,,,,,653.257,648.053,,,,
12597,,,,,,,,,,,,,,,,,653.344,648.14,,,,
12598,,,,,,,,,,,,,,,,,653.43,648.226,,,,
12599,,,,,,,,,,,,,,,,,653.516,648.312,,,,
12600,,,,,,,,,,,,,,,,,653.603,648.401,,,,
12601,,,,,,,,,,,,,,,,,653.689,648.491,,,,
12602,,,,,,,,,,,,,,,,,653.775,648.58,,,,
12603,,,,,,,,,,,,,,,,,653.862,648.669,,,,
12604,,,,,,,,,,,,,,,,,653.948,648.758,,,,
12605,,,,,,,,,,,,,,,,,654.035,648.848,,,,
12606,,,,,,,,,,,,,,,,,654.121,648.937,,,,
12607,,,,,,,,,,,,,,,,,654.207,649.026,,,,
12608,,,,,,,,,,,,,,,,,654.294,649.115,,,,
12609,,,,,,,,,,,,,,,,,654.38,649.205,,,,
12610,,,,,,,,,,,,,,,,,654.466,649.294,,,,
12611,,,,,,,,,,,,,,,,,654.553,649.383,,,,
12612,,,,,,,,,,,,,,,,,654.61,649.472,,,,
12613,,,,,,,,,,,,,,,,,654.668,649.562,,,,
12614,,,,,,,,,,,,,,,,,654.725,649.651,,,,
12615,,,,,,,,,,,,,,,,,654.783,649.74,,,,
12616,,,,,,,,,,,,,,,,,654.841,649.829,,,,
12617,,,,,,,,,,,,,,,,,654.898,649.918,,,,
12618,,,,,,,,,,,,,,,,,654.956,650.008,,,,
12619,,,,,,,,,,,,,,,,,655.013,650.097,,,,
12620,,,,,,,,,,,,,,,,,655.071,650.186,,,,
12621,,,,,,,,,,,,,,,,,655.128,650.275,,,,
12622,,,,,,,,,,,,,,,,,655.186,650.365,,,,
12623,,,,,,,,,,,,,,,,,655.243,650.454,,,,
12624,,,,,,,,,,,,,,,,,655.301,650.543,,,,
12625,,,,,,,,,,,,,,,,,655.359,650.632,,,,
12626,,,,,,,,,,,,,,,,,655.416,650.722,,,,
12627,,,,,,,,,,,,,,,,,655.474,650.811,,,,
12628,,,,,,,,,,,,,,,,,655.531,650.9,,,,
12629,,,,,,,,,,,,,,,,,655.589,650.989,,,,
12630,,,,,,,,,,,,,,,,,655.646,651.078,,,,
12631,,,,,,,,,,,,,,,,,655.704,651.168,,,,
12632,,,,,,,,,,,,,,,,,655.761,651.257,,,,
12633,,,,,,,,,,,,,,,,,655.819,651.346,,,,
12634,,,,,,,,,,,,,,,,,655.877,651.435,,,,
12635,,,,,,,,,,,,,,,,,655.934,651.522,,,,
12636,,,,,,,,,,,,,,,,,655.992,651.608,,,,
12637,,,,,,,,,,,,,,,,,656.049,651.695,,,,
12638,,,,,,,,,,,,,,,,,656.107,651.781,,,,
12639,,,,,,,,,,,,,,,,,656.164,651.867,,,,
12640,,,,,,,,,,,,,,,,,656.222,651.954,,,,
12641,,,,,,,,,,,,,,,,,656.279,652.04,,,,
12642,,,,,,,,,,,,,,,,,656.337,652.126,,,,
12643,,,,,,,,,,,,,,,,,656.395,652.213,,,,
12644,,,,,,,,,,,,,,,,,656.452,652.299,,,,
12645,,,,,,,,,,,,,,,,,656.51,652.385,,,,
12646,,,,,,,,,,,,,,,,,656.567,652.472,,,,
12647,,,,,,,,,,,,,,,,,656.625,652.558,,,,
12648,,,,,,,,,,,,,,,,,656.679,652.645,,,,
12649,,,,,,,,,,,,,,,,,656.734,652.731,,,,
12650,,,,,,,,,,,,,,,,,656.789,652.817,,,,
12651,,,,,,,,,,,,,,,,,656.844,652.904,,,,
12652,,,,,,,,,,,,,,,,,656.898,652.99,,,,
12653,,,,,,,,,,,,,,,,,656.953,653.076,,,,
12654,,,,,,,,,,,,,,,,,657.008,653.163,,,,
12655,,,,,,,,,,,,,,,,,657.062,653.249,,,,
12656,,,,,,,,,,,,,,,,,657.117,653.335,,,,
12657,,,,,,,,,,,,,,,,,657.172,653.422,,,,
12658,,,,,,,,,,,,,,,,,657.226,653.508,,,,
12659,,,,,,,,,,,,,,,,,657.281,653.595,,,,
12660,,,,,,,,,,,,,,,,,657.336,653.681,,,,
12661,,,,,,,,,,,,,,,,,657.39,653.767,,,,
12662,,,,,,,,,,,,,,,,,657.445,653.854,,,,
12663,,,,,,,,,,,,,,,,,657.5,653.94,,,,
12664,,,,,,,,,,,,,,,,,657.554,654.026,,,,
12665,,,,,,,,,,,,,,,,,657.609,654.113,,,,
12666,,,,,,,,,,,,,,,,,657.664,654.199,,,,
12667,,,,,,,,,,,,,,,,,657.719,654.285,,,,
12668,,,,,,,,,,,,,,,,,657.773,654.372,,,,
12669,,,,,,,,,,,,,,,,,657.828,654.458,,,,
12670,,,,,,,,,,,,,,,,,657.883,654.545,,,,
12671,,,,,,,,,,,,,,,,,657.937,654.602,,,,
12672,,,,,,,,,,,,,,,,,657.992,654.66,,,,
12673,,,,,,,,,,,,,,,,,658.047,654.717,,,,
12674,,,,,,,,,,,,,,,,,658.101,654.775,,,,
12675,,,,,,,,,,,,,,,,,658.156,654.832,,,,
12676,,,,,,,,,,,,,,,,,658.211,654.89,,,,
12677,,,,,,,,,,,,,,,,,658.265,654.947,,,,
12678,,,,,,,,,,,,,,,,,658.32,655.005,,,,
12679,,,,,,,,,,,,,,,,,658.375,655.063,,,,
12680,,,,,,,,,,,,,,,,,658.429,655.12,,,,
12681,,,,,,,,,,,,,,,,,658.484,655.178,,,,
12682,,,,,,,,,,,,,,,,,658.539,655.235,,,,
12683,,,,,,,,,,,,,,,,,658.594,655.293,,,,
12684,,,,,,,,,,,,,,,,,658.651,655.35,,,,
12685,,,,,,,,,,,,,,,,,658.709,655.408,,,,
12686,,,,,,,,,,,,,,,,,658.766,655.465,,,,
12687,,,,,,,,,,,,,,,,,658.824,655.523,,,,
12688,,,,,,,,,,,,,,,,,658.881,655.581,,,,
12689,,,,,,,,,,,,,,,,,658.939,655.638,,,,
12690,,,,,,,,,,,,,,,,,658.996,655.696,,,,
12691,,,,,,,,,,,,,,,,,659.054,655.753,,,,
12692,,,,,,,,,,,,,,,,,659.112,655.811,,,,
12693,,,,,,,,,,,,,,,,,659.169,655.868,,,,
12694,,,,,,,,,,,,,,,,,659.227,655.926,,,,
12695,,,,,,,,,,,,,,,,,659.284,655.983,,,,
12696,,,,,,,,,,,,,,,,,659.342,656.041,,,,
12697,,,,,,,,,,,,,,,,,659.399,656.099,,,,
12698,,,,,,,,,,,,,,,,,659.457,656.156,,,,
12699,,,,,,,,,,,,,,,,,659.514,656.214,,,,
12700,,,,,,,,,,,,,,,,,659.572,656.271,,,,
12701,,,,,,,,,,,,,,,,,659.63,656.329,,,,
12702,,,,,,,,,,,,,,,,,659.687,656.386,,,,
12703,,,,,,,,,,,,,,,,,659.745,656.444,,,,
12704,,,,,,,,,,,,,,,,,659.802,656.501,,,,
12705,,,,,,,,,,,,,,,,,659.86,656.559,,,,
12706,,,,,,,,,,,,,,,,,659.917,656.617,,,,
12707,,,,,,,,,,,,,,,,,659.975,656.671,,,,
12708,,,,,,,,,,,,,,,,,660.032,656.726,,,,
12709,,,,,,,,,,,,,,,,,660.09,656.781,,,,
12710,,,,,,,,,,,,,,,,,660.148,656.835,,,,
12711,,,,,,,,,,,,,,,,,660.205,656.89,,,,
12712,,,,,,,,,,,,,,,,,660.263,656.945,,,,
12713,,,,,,,,,,,,,,,,,660.32,656.999,,,,
12714,,,,,,,,,,,,,,,,,660.378,657.054,,,,
12715,,,,,,,,,,,,,,,,,660.435,657.109,,,,
12716,,,,,,,,,,,,,,,,,660.493,657.163,,,,
12717,,,,,,,,,,,,,,,,,660.55,657.218,,,,
12718,,,,,,,,,,,,,,,,,660.608,657.273,,,,
12719,,,,,,,,,,,,,,,,,660.663,657.328,,,,
12720,,,,,,,,,,,,,,,,,660.717,657.382,,,,
12721,,,,,,,,,,,,,,,,,660.772,657.437,,,,
12722,,,,,,,,,,,,,,,,,660.827,657.492,,,,
12723,,,,,,,,,,,,,,,,,660.881,657.546,,,,
12724,,,,,,,,,,,,,,,,,660.936,657.601,,,,
12725,,,,,,,,,,,,,,,,,660.991,657.656,,,,
12726,,,,,,,,,,,,,,,,,661.045,657.71,,,,
12727,,,,,,,,,,,,,,,,,661.1,657.765,,,,
12728,,,,,,,,,,,,,,,,,661.155,657.82,,,,
12729,,,,,,,,,,,,,,,,,661.21,657.874,,,,
12730,,,,,,,,,,,,,,,,,661.264,657.929,,,,
12731,,,,,,,,,,,,,,,,,661.319,657.984,,,,
12732,,,,,,,,,,,,,,,,,661.374,658.038,,,,
12733,,,,,,,,,,,,,,,,,661.428,658.093,,,,
12734,,,,,,,,,,,,,,,,,661.483,658.148,,,,
12735,,,,,,,,,,,,,,,,,661.538,658.203,,,,
12736,,,,,,,,,,,,,,,,,661.592,658.257,,,,
12737,,,,,,,,,,,,,,,,,661.647,658.312,,,,
12738,,,,,,,,,,,,,,,,,661.702,658.367,,,,
12739,,,,,,,,,,,,,,,,,661.756,658.421,,,,
12740,,,,,,,,,,,,,,,,,661.811,658.476,,,,
12741,,,,,,,,,,,,,,,,,661.866,658.531,,,,
12742,,,,,,,,,,,,,,,,,661.92,658.585,,,,
12743,,,,,,,,,,,,,,,,,661.975,658.643,,,,
12744,,,,,,,,,,,,,,,,,662.03,658.7,,,,
12745,,,,,,,,,,,,,,,,,662.085,658.758,,,,
12746,,,,,,,,,,,,,,,,,662.139,658.816,,,,
12747,,,,,,,,,,,,,,,,,662.194,658.873,,,,
12748,,,,,,,,,,,,,,,,,662.249,658.931,,,,
12749,,,,,,,,,,,,,,,,,662.303,658.988,,,,
12750,,,,,,,,,,,,,,,,,662.358,659.046,,,,
12751,,,,,,,,,,,,,,,,,662.413,659.103,,,,
12752,,,,,,,,,,,,,,,,,662.467,659.161,,,,
12753,,,,,,,,,,,,,,,,,662.522,659.218,,,,
12754,,,,,,,,,,,,,,,,,662.577,659.276,,,,
12755,,,,,,,,,,,,,,,,,662.608,659.334,,,,
12756,,,,,,,,,,,,,,,,,662.64,659.391,,,,
12757,,,,,,,,,,,,,,,,,662.672,659.449,,,,
12758,,,,,,,,,,,,,,,,,662.703,659.506,,,,
12759,,,,,,,,,,,,,,,,,662.735,659.564,,,,
12760,,,,,,,,,,,,,,,,,662.767,659.621,,,,
12761,,,,,,,,,,,,,,,,,662.798,659.679,,,,
12762,,,,,,,,,,,,,,,,,662.83,659.736,,,,
12763,,,,,,,,,,,,,,,,,662.862,659.794,,,,
12764,,,,,,,,,,,,,,,,,662.893,659.852,,,,
12765,,,,,,,,,,,,,,,,,662.925,659.909,,,,
12766,,,,,,,,,,,,,,,,,662.957,659.967,,,,
12767,,,,,,,,,,,,,,,,,662.989,660.024,,,,
12768,,,,,,,,,,,,,,,,,663.02,660.082,,,,
12769,,,,,,,,,,,,,,,,,663.052,660.139,,,,
12770,,,,,,,,,,,,,,,,,663.084,660.197,,,,
12771,,,,,,,,,,,,,,,,,663.115,660.254,,,,
12772,,,,,,,,,,,,,,,,,663.147,660.312,,,,
12773,,,,,,,,,,,,,,,,,663.179,660.37,,,,
12774,,,,,,,,,,,,,,,,,663.21,660.427,,,,
12775,,,,,,,,,,,,,,,,,663.242,660.485,,,,
12776,,,,,,,,,,,,,,,,,663.274,660.542,,,,
12777,,,,,,,,,,,,,,,,,663.305,660.6,,,,
12778,,,,,,,,,,,,,,,,,663.337,660.654,,,,
12779,,,,,,,,,,,,,,,,,663.369,660.709,,,,
12780,,,,,,,,,,,,,,,,,663.4,660.764,,,,
12781,,,,,,,,,,,,,,,,,663.432,660.819,,,,
12782,,,,,,,,,,,,,,,,,663.464,660.873,,,,
12783,,,,,,,,,,,,,,,,,663.495,660.928,,,,
12784,,,,,,,,,,,,,,,,,663.527,660.983,,,,
12785,,,,,,,,,,,,,,,,,663.559,661.037,,,,
12786,,,,,,,,,,,,,,,,,663.59,661.092,,,,
12787,,,,,,,,,,,,,,,,,663.622,661.147,,,,
12788,,,,,,,,,,,,,,,,,663.654,661.201,,,,
12789,,,,,,,,,,,,,,,,,663.685,661.256,,,,
12790,,,,,,,,,,,,,,,,,663.717,661.311,,,,
12791,,,,,,,,,,,,,,,,,663.746,661.365,,,,
12792,,,,,,,,,,,,,,,,,663.775,661.42,,,,
12793,,,,,,,,,,,,,,,,,663.804,661.475,,,,
12794,,,,,,,,,,,,,,,,,663.832,661.529,,,,
12795,,,,,,,,,,,,,,,,,663.861,661.584,,,,
12796,,,,,,,,,,,,,,,,,663.89,661.639,,,,
12797,,,,,,,,,,,,,,,,,663.919,661.694,,,,
12798,,,,,,,,,,,,,,,,,663.948,661.748,,,,
12799,,,,,,,,,,,,,,,,,663.976,661.803,,,,
12800,,,,,,,,,,,,,,,,,664.005,661.858,,,,
12801,,,,,,,,,,,,,,,,,664.034,661.912,,,,
12802,,,,,,,,,,,,,,,,,664.063,661.967,,,,
12803,,,,,,,,,,,,,,,,,664.092,662.022,,,,
12804,,,,,,,,,,,,,,,,,664.12,662.076,,,,
12805,,,,,,,,,,,,,,,,,664.149,662.131,,,,
12806,,,,,,,,,,,,,,,,,664.178,662.186,,,,
12807,,,,,,,,,,,,,,,,,664.207,662.24,,,,
12808,,,,,,,,,,,,,,,,,664.236,662.295,,,,
12809,,,,,,,,,,,,,,,,,664.264,662.35,,,,
12810,,,,,,,,,,,,,,,,,664.293,662.404,,,,
12811,,,,,,,,,,,,,,,,,664.322,662.459,,,,
12812,,,,,,,,,,,,,,,,,664.351,662.514,,,,
12813,,,,,,,,,,,,,,,,,664.38,662.569,,,,
12814,,,,,,,,,,,,,,,,,664.409,662.6,,,,
12815,,,,,,,,,,,,,,,,,664.437,662.632,,,,
12816,,,,,,,,,,,,,,,,,664.466,662.664,,,,
12817,,,,,,,,,,,,,,,,,664.495,662.695,,,,
12818,,,,,,,,,,,,,,,,,664.524,662.727,,,,
12819,,,,,,,,,,,,,,,,,664.553,662.759,,,,
12820,,,,,,,,,,,,,,,,,664.581,662.79,,,,
12821,,,,,,,,,,,,,,,,,664.61,662.822,,,,
12822,,,,,,,,,,,,,,,,,664.639,662.854,,,,
12823,,,,,,,,,,,,,,,,,664.668,662.885,,,,
12824,,,,,,,,,,,,,,,,,664.697,662.917,,,,
12825,,,,,,,,,,,,,,,,,664.725,662.949,,,,
12826,,,,,,,,,,,,,,,,,664.757,662.98,,,,
12827,,,,,,,,,,,,,,,,,664.789,663.012,,,,
12828,,,,,,,,,,,,,,,,,664.82,663.044,,,,
12829,,,,,,,,,,,,,,,,,664.852,663.075,,,,
12830,,,,,,,,,,,,,,,,,664.884,663.107,,,,
12831,,,,,,,,,,,,,,,,,664.915,663.139,,,,
12832,,,,,,,,,,,,,,,,,664.947,663.17,,,,
12833,,,,,,,,,,,,,,,,,664.979,663.202,,,,
12834,,,,,,,,,,,,,,,,,665.01,663.234,,,,
12835,,,,,,,,,,,,,,,,,665.042,663.265,,,,
12836,,,,,,,,,,,,,,,,,665.074,663.297,,,,
12837,,,,,,,,,,,,,,,,,665.106,663.329,,,,
12838,,,,,,,,,,,,,,,,,665.137,663.36,,,,
12839,,,,,,,,,,,,,,,,,665.169,663.392,,,,
12840,,,,,,,,,,,,,,,,,665.201,663.424,,,,
12841,,,,,,,,,,,,,,,,,665.232,663.456,,,,
12842,,,,,,,,,,,,,,,,,665.264,663.487,,,,
12843,,,,,,,,,,,,,,,,,665.296,663.519,,,,
12844,,,,,,,,,,,,,,,,,665.327,663.551,,,,
12845,,,,,,,,,,,,,,,,,665.359,663.582,,,,
12846,,,,,,,,,,,,,,,,,665.391,663.614,,,,
12847,,,,,,,,,,,,,,,,,665.422,663.646,,,,
12848,,,,,,,,,,,,,,,,,665.454,663.677,,,,
12849,,,,,,,,,,,,,,,,,665.486,663.709,,,,
12850,,,,,,,,,,,,,,,,,665.517,663.738,,,,
12851,,,,,,,,,,,,,,,,,665.549,663.767,,,,
12852,,,,,,,,,,,,,,,,,665.581,663.795,,,,
12853,,,,,,,,,,,,,,,,,665.612,663.824,,,,
12854,,,,,,,,,,,,,,,,,665.644,663.853,,,,
12855,,,,,,,,,,,,,,,,,665.676,663.882,,,,
12856,,,,,,,,,,,,,,,,,665.707,663.911,,,,
12857,,,,,,,,,,,,,,,,,665.739,663.939,,,,
12858,,,,,,,,,,,,,,,,,665.771,663.968,,,,
12859,,,,,,,,,,,,,,,,,665.802,663.997,,,,
12860,,,,,,,,,,,,,,,,,665.834,664.026,,,,
12861,,,,,,,,,,,,,,,,,665.866,664.055,,,,
12862,,,,,,,,,,,,,,,,,665.895,664.083,,,,
12863,,,,,,,,,,,,,,,,,665.923,664.112,,,,
12864,,,,,,,,,,,,,,,,,665.952,664.141,,,,
12865,,,,,,,,,,,,,,,,,665.981,664.17,,,,
12866,,,,,,,,,,,,,,,,,666.01,664.199,,,,
12867,,,,,,,,,,,,,,,,,666.039,664.227,,,,
12868,,,,,,,,,,,,,,,,,666.067,664.256,,,,
12869,,,,,,,,,,,,,,,,,666.096,664.285,,,,
12870,,,,,,,,,,,,,,,,,666.125,664.314,,,,
12871,,,,,,,,,,,,,,,,,666.154,664.343,,,,
12872,,,,,,,,,,,,,,,,,666.183,664.372,,,,
12873,,,,,,,,,,,,,,,,,666.211,664.4,,,,
12874,,,,,,,,,,,,,,,,,666.24,664.429,,,,
12875,,,,,,,,,,,,,,,,,666.269,664.458,,,,
12876,,,,,,,,,,,,,,,,,666.298,664.487,,,,
12877,,,,,,,,,,,,,,,,,666.327,664.516,,,,
12878,,,,,,,,,,,,,,,,,666.356,664.544,,,,
12879,,,,,,,,,,,,,,,,,666.384,664.573,,,,
12880,,,,,,,,,,,,,,,,,666.413,664.602,,,,
12881,,,,,,,,,,,,,,,,,666.442,664.631,,,,
12882,,,,,,,,,,,,,,,,,666.471,664.66,,,,
12883,,,,,,,,,,,,,,,,,666.5,664.688,,,,
12884,,,,,,,,,,,,,,,,,666.528,664.717,,,,
12885,,,,,,,,,,,,,,,,,666.557,664.749,,,,
12886,,,,,,,,,,,,,,,,,666.586,664.781,,,,
12887,,,,,,,,,,,,,,,,,666.615,664.812,,,,
12888,,,,,,,,,,,,,,,,,666.644,664.844,,,,
12889,,,,,,,,,,,,,,,,,666.672,664.876,,,,
12890,,,,,,,,,,,,,,,,,666.701,664.907,,,,
12891,,,,,,,,,,,,,,,,,666.73,664.939,,,,
12892,,,,,,,,,,,,,,,,,666.759,664.971,,,,
12893,,,,,,,,,,,,,,,,,666.788,665.002,,,,
12894,,,,,,,,,,,,,,,,,666.816,665.034,,,,
12895,,,,,,,,,,,,,,,,,666.845,665.066,,,,
12896,,,,,,,,,,,,,,,,,666.874,665.097,,,,
12897,,,,,,,,,,,,,,,,,666.903,665.129,,,,
12898,,,,,,,,,,,,,,,,,666.949,665.161,,,,
12899,,,,,,,,,,,,,,,,,666.995,665.192,,,,
12900,,,,,,,,,,,,,,,,,667.041,665.224,,,,
12901,,,,,,,,,,,,,,,,,667.087,665.256,,,,
12902,,,,,,,,,,,,,,,,,667.133,665.287,,,,
12903,,,,,,,,,,,,,,,,,667.179,665.319,,,,
12904,,,,,,,,,,,,,,,,,667.225,665.351,,,,
12905,,,,,,,,,,,,,,,,,667.272,665.382,,,,
12906,,,,,,,,,,,,,,,,,667.318,665.414,,,,
12907,,,,,,,,,,,,,,,,,667.364,665.446,,,,
12908,,,,,,,,,,,,,,,,,667.41,665.477,,,,
12909,,,,,,,,,,,,,,,,,667.456,665.509,,,,
12910,,,,,,,,,,,,,,,,,667.502,665.541,,,,
12911,,,,,,,,,,,,,,,,,667.548,665.573,,,,
12912,,,,,,,,,,,,,,,,,667.594,665.604,,,,
12913,,,,,,,,,,,,,,,,,667.64,665.636,,,,
12914,,,,,,,,,,,,,,,,,667.686,665.668,,,,
12915,,,,,,,,,,,,,,,,,667.732,665.699,,,,
12916,,,,,,,,,,,,,,,,,667.778,665.731,,,,
12917,,,,,,,,,,,,,,,,,667.825,665.763,,,,
12918,,,,,,,,,,,,,,,,,667.871,665.794,,,,
12919,,,,,,,,,,,,,,,,,667.917,665.826,,,,
12920,,,,,,,,,,,,,,,,,667.963,665.858,,,,
12921,,,,,,,,,,,,,,,,,668.009,665.886,,,,
12922,,,,,,,,,,,,,,,,,668.055,665.915,,,,
12923,,,,,,,,,,,,,,,,,668.101,665.944,,,,
12924,,,,,,,,,,,,,,,,,668.147,665.973,,,,
12925,,,,,,,,,,,,,,,,,668.193,666.002,,,,
12926,,,,,,,,,,,,,,,,,668.239,666.03,,,,
12927,,,,,,,,,,,,,,,,,668.285,666.059,,,,
12928,,,,,,,,,,,,,,,,,668.331,666.088,,,,
12929,,,,,,,,,,,,,,,,,668.378,666.117,,,,
